id_municipio,cep,quantidade_vinculos_ativos,ano
2211001,64048162,1,2023
2211001,64049305,1,2023
2211001,64025100,1,2023
2211001,64077130,1,2023
2211001,64049290,1,2023
2211001,64000370,1,2023
2211001,64020050,1,2023
2211001,64000901,1,2023
2211001,64053170,1,2023
2211001,64003901,1,2023
2211001,64010120,1,2023
2211001,64078020,1,2023
2211001,64016086,1,2023
2211001,64002450,1,2023
2211001,64037490,1,2023
2211001,64066150,1,2023
2211001,64004485,1,2023
2211001,64003700,1,2023
2211001,64090991,1,2023
2211001,64025520,1,2023
2211001,64001020,1,2023
2211001,64085338,1,2023
2211001,64022060,1,2023
2211001,64048495,1,2023
2211001,64019354,1,2023
2211001,64053400,1,2023
2211001,64025220,1,2023
2211001,64067780,1,2023
2211001,64007250,1,2023
2211001,64039100,1,2023
2211001,64012355,1,2023
2211001,64001310,1,2023
2211001,64025501,1,2023
2211001,64091215,1,2023
2211001,64045380,1,2023
2211001,64067010,1,2023
2211001,64090770,1,2023
2211001,64074000,1,2023
2211001,64074000,1,2023
2211001,64019400,1,2023
2211001,64014220,1,2023
2211001,64001400,1,2023
2211001,64056675,1,2023
2211001,64058050,1,2023
2211001,64055585,1,2023
2211001,64034684,1,2023
2211001,64077215,1,2023
2211001,64002490,1,2023
2211001,64028130,1,2023
2211001,64067130,1,2023
2211001,64031500,1,2023
2211001,64045690,1,2023
2211001,64039555,1,2023
2211001,64075005,1,2023
2211001,64005730,1,2023
2211001,64078630,1,2023
2211001,64013455,1,2023
2211001,64046700,1,2023
2211001,64057390,1,2023
2211001,64022050,1,2023
2211001,64000480,1,2023
2211001,64004285,1,2023
2211001,64020075,1,2023
2211001,64045000,1,2023
2211001,64056675,1,2023
2211001,64018550,1,2023
2211001,64051130,1,2023
2211001,64019650,1,2023
2211001,64018290,1,2023
2211001,64048380,1,2023
2211001,64045380,1,2023
2211001,64057378,1,2023
2211001,64078380,1,2023
2211001,64000030,1,2023
2211001,64002150,1,2023
2211001,64056970,1,2023
2211001,64059380,1,2023
2211001,64025050,1,2023
2211001,64055190,1,2023
2211001,64063660,1,2023
2211001,64076410,1,2023
2211001,64058236,1,2023
2211001,64034194,1,2023
2211001,64004220,1,2023
2211001,64002470,1,2023
2211001,64071640,1,2023
2211001,64010340,1,2023
2211001,64090350,1,2023
2211001,64023646,1,2023
2211001,64077410,1,2023
2211001,64034155,1,2023
2211001,64071620,1,2023
2211001,64090990,1,2023
2211001,64012760,1,2023
2211001,64028125,1,2023
2211001,64078010,1,2023
2211001,64009500,1,2023
2211001,64001535,1,2023
2211001,64039440,1,2023
2211001,64058064,1,2023
2211001,64057310,1,2023
2211001,64009490,1,2023
2211001,64095010,1,2023
2211001,64045000,1,2023
2211001,64030020,1,2023
2211001,64053500,1,2023
2211001,64073046,1,2023
2211001,64049532,1,2023
2211001,64048180,1,2023
2211001,64057643,1,2023
2211001,64003087,1,2023
2211001,64050210,1,2023
2211001,64059310,1,2023
2211001,64056640,1,2023
2211001,64048900,1,2023
2211001,64016498,1,2023
2211001,64015610,1,2023
2211001,64060180,1,2023
2211001,64000250,1,2023
2211001,64000150,1,2023
2211001,64000150,1,2023
2211001,64049410,1,2023
2211001,64001060,1,2023
2211001,64025196,1,2023
2211001,64001010,1,2023
2211001,64031150,1,2023
2211001,64000020,1,2023
2211001,64040530,1,2023
2211001,64000090,1,2023
2211001,64018060,1,2023
2211001,64018010,1,2023
2211001,64027100,1,2023
2211001,64037360,1,2023
2211001,64085010,1,2023
2211001,64016410,1,2023
2211001,64002300,1,2023
2211001,64003000,1,2023
2211001,64049240,1,2023
2211001,64027660,1,2023
2211001,64055585,1,2023
2211001,64017180,1,2023
2211001,64056640,1,2023
2211001,64046410,1,2023
2211001,64022118,1,2023
2211001,64008030,1,2023
2211001,64018560,1,2023
2211001,64019480,1,2023
2211001,64079265,1,2023
2211001,64089040,1,2023
2211001,64018560,1,2023
2211001,64017090,1,2023
2211001,64030230,1,2023
2211001,64077175,1,2023
2211001,64077347,1,2023
2211001,64090570,1,2023
2211001,64003720,1,2023
2211001,64052800,1,2023
2211001,64049370,1,2023
2211001,64049375,1,2023
2211001,64084015,1,2023
2211001,64023500,1,2023
2211001,64022118,1,2023
2211001,64085338,1,2023
2211001,64000300,1,2023
2211001,64000030,1,2023
2211001,64000190,1,2023
2211001,64052300,1,2023
2211001,64080010,1,2023
2211001,64001130,1,2023
2211001,64077160,1,2023
2211001,64040780,1,2023
2211001,64077100,1,2023
2211001,64049526,1,2023
2211001,64019050,1,2023
2211001,64004485,1,2023
2211001,64048900,1,2023
2211001,64046465,1,2023
2211001,64000080,1,2023
2211001,64001120,1,2023
2211001,64013518,1,2023
2211001,64019702,1,2023
2211001,64009490,1,2023
2211001,64019368,1,2023
2211001,64027100,1,2023
2211001,64000240,1,2023
2211001,64049240,1,2023
2211001,64010380,1,2023
2211001,64001010,1,2023
2211001,64077450,1,2023
2211001,64049512,1,2023
2211001,64051090,1,2023
2211001,64048400,1,2023
2211001,64040770,1,2023
2211001,64018370,1,2023
2211001,64019352,1,2023
2211001,64014061,1,2023
2211001,64003901,1,2023
2211001,64077830,1,2023
2211001,64099899,1,2023
2211001,64009600,1,2023
2211001,64064043,1,2023
2211001,64020480,1,2023
2211001,64046902,1,2023
2211001,64001160,1,2023
2211001,64049120,1,2023
2211001,64000240,1,2023
2211001,64046100,1,2023
2211001,64000180,1,2023
2211001,64000070,1,2023
2211001,64040750,1,2023
2211001,64001260,1,2023
2211001,64000110,1,2023
2211001,64000280,1,2023
2211001,64016060,1,2023
2211001,64000370,1,2023
2211001,64049494,1,2023
2211001,64052820,1,2023
2211001,64052150,1,2023
2211001,64012660,1,2023
2211001,64048065,1,2023
2211001,64000180,1,2023
2211001,64045795,1,2023
2211001,64049340,1,2023
2211001,64002150,1,2023
2211001,64048330,1,2023
2211001,64003665,1,2023
2211001,64055410,1,2023
2211001,64056030,1,2023
2211001,64056190,1,2023
2211001,64056270,1,2023
2211001,64012530,1,2023
2211001,64048550,1,2023
2211001,64049460,1,2023
2211001,64018030,1,2023
2211001,64002450,1,2023
2211001,64090095,1,2023
2211001,64049240,1,2023
2211001,64053150,1,2023
2211001,64000710,1,2023
2211001,64048130,1,2023
2211001,64019020,1,2023
2211001,64056640,1,2023
2211001,64003850,1,2023
2211001,64000780,1,2023
2211001,64052535,1,2023
2211001,64048130,1,2023
2211001,64001903,1,2023
2211001,64016390,1,2023
2211001,64049494,1,2023
2211001,64049526,1,2023
2211001,64018560,1,2023
2211001,64075560,1,2023
2211001,64008370,1,2023
2211001,64053680,1,2023
2211001,64000180,1,2023
2211001,64001902,1,2023
2211001,64049240,1,2023
2211001,64025090,1,2023
2211001,64031480,1,2023
2211001,64001190,1,2023
2211001,64014900,1,2023
2211001,64048065,1,2023
2211001,64016010,1,2023
2211001,64019025,1,2023
2211001,64000120,1,2023
2211001,64083170,1,2023
2211001,64053010,1,2023
2211001,64003200,1,2023
2211001,64056010,1,2023
2211001,64000710,1,2023
2211001,64001090,1,2023
2211001,64049060,1,2023
2211001,64000300,1,2023
2211001,64000070,1,2023
2211001,64048130,1,2023
2211001,64001430,1,2023
2211001,64000120,1,2023
2211001,64049110,1,2023
2211001,64000120,1,2023
2211001,64052900,1,2023
2211001,64077185,1,2023
2211001,64014053,1,2023
2211001,64001260,1,2023
2211001,64049370,1,2023
2211001,64001560,1,2023
2211001,64000390,1,2023
2211001,64017280,1,2023
2211001,64000710,1,2023
2211001,64049494,1,2023
2211001,64000710,1,2023
2211001,64049494,1,2023
2211001,64049453,1,2023
2211001,64077095,1,2023
2211001,64052345,1,2023
2211001,64002510,1,2023
2211001,64049440,1,2023
2211001,64018670,1,2023
2211001,64051090,1,2023
2211001,64049200,1,2023
2211001,64077120,1,2023
2211001,64039480,1,2023
2211001,64023210,1,2023
2211001,64049440,1,2023
2211001,64050060,1,2023
2211001,64002510,1,2023
2211001,64001190,1,2023
2211001,64000290,1,2023
2211001,64052810,1,2023
2211001,64015030,1,2023
2211001,64049793,1,2023
2211001,64001210,1,2023
2211001,64000450,1,2023
2211001,64049240,1,2023
2211001,64049305,1,2023
2211001,64025140,1,2023
2211001,64001260,1,2023
2211001,64001160,1,2023
2211001,64048065,1,2023
2211001,64077305,1,2023
2211001,64049240,1,2023
2211001,64056450,1,2023
2211001,64049250,1,2023
2211001,64049240,1,2023
2211001,64001495,1,2023
2211001,64078218,1,2023
2211001,64016600,1,2023
2211001,64025140,1,2023
2211001,64001210,1,2023
2211001,64049360,1,2023
2211001,64055410,1,2023
2211001,64090360,1,2023
2211001,64076410,1,2023
2211001,64017090,1,2023
2211001,64051120,1,2023
2211001,64040605,1,2023
2211001,64023638,1,2023
2211001,64010320,1,2023
2211001,64022990,1,2023
2211001,64020017,1,2023
2211001,64000060,1,2023
2211001,64000180,1,2023
2211001,64001190,1,2023
2211001,64001020,1,2023
2211001,64019500,1,2023
2211001,64001020,1,2023
2211001,64049305,1,2023
2211001,64022050,1,2023
2211001,64006005,1,2023
2211001,64049548,1,2023
2211001,64010811,1,2023
2211001,64027260,1,2023
2211001,64049528,1,2023
2211001,64051090,1,2023
2211001,64015610,1,2023
2211001,64049440,1,2023
2211001,64056395,1,2023
2211001,64003780,1,2023
2211001,64017090,1,2023
2211001,64049570,1,2023
2211001,64000190,2,2023
2211001,64009300,2,2023
2211001,64019730,2,2023
2211001,64002515,2,2023
2211001,64077112,2,2023
2211001,64019973,2,2023
2211001,64001120,2,2023
2211001,64095080,2,2023
2211001,64001160,2,2023
2211001,64001010,2,2023
2211001,64001120,2,2023
2211001,64040605,2,2023
2211001,64050260,2,2023
2211001,64001390,2,2023
2211001,64078700,2,2023
2211001,64003160,2,2023
2211001,64075510,2,2023
2211001,64001160,2,2023
2211001,64001430,2,2023
2211001,64045440,2,2023
2211001,64001040,2,2023
2211001,64018290,2,2023
2211001,64001350,2,2023
2211001,64034280,2,2023
2211001,64048330,2,2023
2211001,64001430,2,2023
2211001,64018375,2,2023
2211001,64077200,2,2023
2211001,64075005,2,2023
2211001,64000240,2,2023
2211001,64000160,2,2023
2211001,64019630,2,2023
2211001,64058730,2,2023
2211001,64078330,2,2023
2211001,64025590,2,2023
2211001,64001280,2,2023
2211001,64055585,2,2023
2211001,64000200,2,2023
2211001,64073207,2,2023
2211001,64060520,2,2023
2211001,64022350,2,2023
2211001,64049220,2,2023
2211001,64048110,2,2023
2211001,64049280,2,2023
2211001,64000050,2,2023
2211001,64028550,2,2023
2211001,64018320,2,2023
2211001,64001480,2,2023
2211001,64009215,2,2023
2211001,64076180,2,2023
2211001,64003150,2,2023
2211001,64003240,2,2023
2211001,64077805,2,2023
2211001,64027460,2,2023
2211001,64037525,2,2023
2211001,64057310,2,2023
2211001,64001190,2,2023
2211001,64002510,2,2023
2211001,64057000,2,2023
2211001,64011030,2,2023
2211001,64000010,2,2023
2211001,64017090,2,2023
2211001,64016590,2,2023
2211001,64001280,2,2023
2211001,64000300,2,2023
2211001,64049370,2,2023
2211001,64058185,2,2023
2211001,64074000,2,2023
2211001,64049250,2,2023
2211001,64052675,2,2023
2211001,64049600,2,2023
2211001,64053130,2,2023
2211001,64055335,2,2023
2211001,64063010,2,2023
2211001,64048380,2,2023
2211001,64003060,2,2023
2211001,64073650,2,2023
2211001,64048385,2,2023
2211001,64049250,2,2023
2211001,64052510,2,2023
2211001,64051040,2,2023
2211001,64041250,2,2023
2211001,64000400,2,2023
2211001,64051160,2,2023
2211001,64020480,2,2023
2211001,64088555,2,2023
2211001,64009560,2,2023
2211001,64053775,2,2023
2211001,64049300,2,2023
2211001,64019750,2,2023
2211001,64025100,2,2023
2211001,64069020,2,2023
2211001,64016820,2,2023
2211001,64019280,2,2023
2211001,64022053,2,2023
2211001,64019830,2,2023
2211001,64084015,2,2023
2211001,64078348,2,2023
2211001,64023480,2,2023
2211001,64018580,2,2023
2211001,64016040,2,2023
2211001,64071790,2,2023
2211001,64010610,2,2023
2211001,64012660,2,2023
2211001,64007250,2,2023
2211001,64040605,2,2023
2211001,64000010,2,2023
2211001,64003500,2,2023
2211001,64051050,2,2023
2211001,64001090,2,2023
2211001,64079010,2,2023
2211001,64020338,2,2023
2211001,64000030,2,2023
2211001,64012235,2,2023
2211001,64019655,2,2023
2211001,64003901,2,2023
2211001,64023500,2,2023
2211001,64048110,2,2023
2211001,64000130,2,2023
2211001,64051160,2,2023
2211001,64000150,2,2023
2211001,64081450,2,2023
2211001,64025196,2,2023
2211001,64001120,2,2023
2211001,64066050,2,2023
2211001,64027080,2,2023
2211001,64060080,2,2023
2211001,64001380,2,2023
2211001,64025100,2,2023
2211001,64071640,2,2023
2211001,64046010,2,2023
2211001,64051160,2,2023
2211001,64000200,2,2023
2211001,64002470,2,2023
2211001,64027280,2,2023
2211001,64027220,2,2023
2211001,64016470,2,2023
2211001,64090035,2,2023
2211001,64009170,2,2023
2211001,64001120,2,2023
2211001,64052535,2,2023
2211001,64015465,2,2023
2211001,64078225,2,2023
2211001,64030510,2,2023
2211001,64058010,2,2023
2211001,64057650,2,2023
2211001,64012720,2,2023
2211001,64013454,2,2023
2211001,64005400,2,2023
2211001,64017090,2,2023
2211001,64002470,2,2023
2211001,64059440,2,2023
2211001,64003200,2,2023
2211001,64018215,2,2023
2211001,64079112,2,2023
2211001,64000130,2,2023
2211001,64077100,2,2023
2211001,64010150,2,2023
2211001,64056640,2,2023
2211001,64052825,2,2023
2211001,64090125,2,2023
2211001,64020720,2,2023
2211001,64000390,2,2023
2211001,64064043,2,2023
2211001,64049010,2,2023
2211001,64078050,2,2023
2211001,64001250,2,2023
2211001,64078220,2,2023
2211001,64001090,2,2023
2211001,64001060,2,2023
2211001,64048110,2,2023
2211001,64050320,2,2023
2211001,64005430,2,2023
2211001,64049600,2,2023
2211001,64000430,2,2023
2211001,64016270,2,2023
2211001,64051160,2,2023
2211001,64001270,2,2023
2211001,64016410,2,2023
2211001,64018520,2,2023
2211001,64053500,2,2023
2211001,64055305,2,2023
2211001,64049505,2,2023
2211001,64014320,2,2023
2211001,64078300,2,2023
2211001,64078364,2,2023
2211001,64052320,2,2023
2211001,64017280,2,2023
2211001,64062190,2,2023
2211001,64049690,2,2023
2211001,64012856,2,2023
2211001,64049550,2,2023
2211001,64049534,2,2023
2211001,64003420,2,2023
2211001,64014050,2,2023
2211001,64052280,2,2023
2211001,64001320,2,2023
2211001,64001902,2,2023
2211001,64057310,2,2023
2211001,64019480,2,2023
2211001,64000710,2,2023
2211001,64049240,2,2023
2211001,64048360,2,2023
2211001,64016850,2,2023
2211001,64049440,2,2023
2211001,64049160,2,2023
2211001,64049480,2,2023
2211001,64014042,2,2023
2211001,64017810,2,2023
2211001,64001060,2,2023
2211001,64000130,2,2023
2211001,64051050,2,2023
2211001,64046040,2,2023
2211001,64055520,2,2023
2211001,64001130,2,2023
2211001,64014325,2,2023
2211001,64077343,2,2023
2211001,64001535,2,2023
2211001,64008400,2,2023
2211001,64001390,2,2023
2211001,64049534,2,2023
2211001,64049300,2,2023
2211001,64019360,2,2023
2211001,64049240,2,2023
2211001,64051090,2,2023
2211001,64001390,2,2023
2211001,64048320,2,2023
2211001,64049494,2,2023
2211001,64001400,2,2023
2211001,64003705,2,2023
2211001,64001260,2,2023
2211001,64055435,2,2023
2211001,64076040,2,2023
2211001,64001020,2,2023
2211001,64022050,2,2023
2211001,64051120,2,2023
2211001,64012575,2,2023
2211001,64052170,2,2023
2211001,64046080,2,2023
2211001,64045340,2,2023
2211001,64019655,2,2023
2211001,64049650,2,2023
2211001,64049240,2,2023
2211001,64057400,2,2023
2211001,64049494,2,2023
2211001,64052320,3,2023
2211001,64010100,3,2023
2211001,64000235,3,2023
2211001,64017225,3,2023
2211001,64019625,3,2023
2211001,64049280,3,2023
2211001,64012000,3,2023
2211001,64051160,3,2023
2211001,64018645,3,2023
2211001,64076410,3,2023
2211001,64000190,3,2023
2211001,64078585,3,2023
2211001,64080100,3,2023
2211001,64004740,3,2023
2211001,64010690,3,2023
2211001,64002180,3,2023
2211001,64023580,3,2023
2211001,64000200,3,2023
2211001,64023225,3,2023
2211001,64039040,3,2023
2211001,64003087,3,2023
2211001,64015350,3,2023
2211001,64016270,3,2023
2211001,64000050,3,2023
2211001,64000180,3,2023
2211001,64078225,3,2023
2211001,64017425,3,2023
2211001,64052345,3,2023
2211001,64010790,3,2023
2211001,64085300,3,2023
2211001,64035035,3,2023
2211001,64023725,3,2023
2211001,64014105,3,2023
2211001,64056030,3,2023
2211001,64000060,3,2023
2211001,64003901,3,2023
2211001,64017780,3,2023
2211001,64055305,3,2023
2211001,64003800,3,2023
2211001,64017815,3,2023
2211001,64052770,3,2023
2211001,64001120,3,2023
2211001,64001450,3,2023
2211001,64025160,3,2023
2211001,64077150,3,2023
2211001,64078810,3,2023
2211001,64009560,3,2023
2211001,64050140,3,2023
2211001,64030775,3,2023
2211001,64049250,3,2023
2211001,64000390,3,2023
2211001,64034150,3,2023
2211001,64001260,3,2023
2211001,64027730,3,2023
2211001,64000480,3,2023
2211001,64018900,3,2023
2211001,64035035,3,2023
2211001,64018060,3,2023
2211001,64001610,3,2023
2211001,64057990,3,2023
2211001,64023630,3,2023
2211001,64079125,3,2023
2211001,64057350,3,2023
2211001,64091215,3,2023
2211001,64049680,3,2023
2211001,64011500,3,2023
2211001,64002115,3,2023
2211001,64002180,3,2023
2211001,64020690,3,2023
2211001,64052970,3,2023
2211001,64014325,3,2023
2211001,64016010,3,2023
2211001,64015310,3,2023
2211001,64018650,3,2023
2211001,64056640,3,2023
2211001,64071640,3,2023
2211001,64001030,3,2023
2211001,64028050,3,2023
2211001,64077753,3,2023
2211001,64058200,3,2023
2211001,64009500,3,2023
2211001,64085050,3,2023
2211001,64008370,3,2023
2211001,64057390,3,2023
2211001,64027140,3,2023
2211001,64046700,3,2023
2211001,64040605,3,2023
2211001,64051050,3,2023
2211001,64010790,3,2023
2211001,64046902,3,2023
2211001,64058325,3,2023
2211001,64000180,3,2023
2211001,64078625,3,2023
2211001,64052345,3,2023
2211001,64000360,3,2023
2211001,64010790,3,2023
2211001,64046010,3,2023
2211001,64049505,3,2023
2211001,64010790,3,2023
2211001,64056675,3,2023
2211001,64077310,3,2023
2211001,64017600,3,2023
2211001,64000110,3,2023
2211001,64022250,3,2023
2211001,64078020,3,2023
2211001,64006600,3,2023
2211001,64000050,3,2023
2211001,64019750,3,2023
2211001,64003087,3,2023
2211001,64048180,3,2023
2211001,64049494,3,2023
2211001,64001370,3,2023
2211001,64001160,3,2023
2211001,64059310,3,2023
2211001,64001010,3,2023
2211001,64049220,3,2023
2211001,64001150,3,2023
2211001,64027280,3,2023
2211001,64052535,3,2023
2211001,64000090,3,2023
2211001,64001110,3,2023
2211001,64000480,3,2023
2211001,64056230,3,2023
2211001,64022118,3,2023
2211001,64049753,3,2023
2211001,64000470,3,2023
2211001,64003240,3,2023
2211001,64066010,3,2023
2211001,64007150,3,2023
2211001,64015315,3,2023
2211001,64000150,3,2023
2211001,64020190,3,2023
2211001,64006245,3,2023
2211001,64049528,3,2023
2211001,64003700,3,2023
2211001,64048970,3,2023
2211001,64001320,3,2023
2211001,64014058,3,2023
2211001,64015900,3,2023
2211001,64049610,3,2023
2211001,64049250,3,2023
2211001,64049250,3,2023
2211001,64003700,3,2023
2211001,64000480,3,2023
2211001,64049420,3,2023
2211001,64000200,3,2023
2211001,64055060,3,2023
2211001,64076410,3,2023
2211001,64049410,3,2023
2211001,64003095,3,2023
2211001,64048190,3,2023
2211001,64049516,3,2023
2211001,64049570,3,2023
2211001,64049532,3,2023
2211001,64000235,3,2023
2211001,64017600,3,2023
2211001,64052445,3,2023
2211001,64053160,3,2023
2211001,64075510,3,2023
2211001,64049240,3,2023
2211001,64001260,3,2023
2211001,64049010,3,2023
2211001,64049650,3,2023
2211001,64048232,3,2023
2211001,64052790,3,2023
2211001,64000080,3,2023
2211001,64000210,3,2023
2211001,64001340,3,2023
2211001,64078160,3,2023
2211001,64000300,3,2023
2211001,64030030,3,2023
2211001,64001120,3,2023
2211001,64012450,3,2023
2211001,64082010,3,2023
2211001,64009700,3,2023
2211001,64000970,3,2023
2211001,64015300,3,2023
2211001,64034070,3,2023
2211001,64002505,3,2023
2211001,64049300,3,2023
2211001,64049370,3,2023
2211001,64055320,3,2023
2211001,64000360,4,2023
2211001,64045380,4,2023
2211001,64016740,4,2023
2211001,64025196,4,2023
2211001,64071640,4,2023
2211001,64032530,4,2023
2211001,64020291,4,2023
2211001,64012282,4,2023
2211001,64048400,4,2023
2211001,64067560,4,2023
2211001,64034400,4,2023
2211001,64000200,4,2023
2211001,64053090,4,2023
2211001,64003087,4,2023
2211001,64000070,4,2023
2211001,64018550,4,2023
2211001,64048180,4,2023
2211001,64022020,4,2023
2211001,64035360,4,2023
2211001,64048180,4,2023
2211001,64001260,4,2023
2211001,64039534,4,2023
2211001,64040220,4,2023
2211001,64000200,4,2023
2211001,64048400,4,2023
2211001,64074990,4,2023
2211001,64056055,4,2023
2211001,64000070,4,2023
2211001,64018290,4,2023
2211001,64003700,4,2023
2211001,64049370,4,2023
2211001,64049160,4,2023
2211001,64076030,4,2023
2211001,64078172,4,2023
2211001,64048110,4,2023
2211001,64000300,4,2023
2211001,64049110,4,2023
2211001,64076060,4,2023
2211001,64091215,4,2023
2211001,64052675,4,2023
2211001,64067140,4,2023
2211001,64018500,4,2023
2211001,64000480,4,2023
2211001,64016102,4,2023
2211001,64019352,4,2023
2211001,64014220,4,2023
2211001,64018670,4,2023
2211001,64058901,4,2023
2211001,64019230,4,2023
2211001,64019230,4,2023
2211001,64008010,4,2023
2211001,64025468,4,2023
2211001,64001300,4,2023
2211001,64000710,4,2023
2211001,64060390,4,2023
2211001,64006220,4,2023
2211001,64076410,4,2023
2211001,64033668,4,2023
2211001,64049494,4,2023
2211001,64020720,4,2023
2211001,64053150,4,2023
2211001,64003901,4,2023
2211001,64049536,4,2023
2211001,64000090,4,2023
2211001,64001060,4,2023
2211001,64055540,4,2023
2211001,64002200,4,2023
2211001,64057105,4,2023
2211001,64000190,4,2023
2211001,64009435,4,2023
2211001,64000810,4,2023
2211001,64001010,4,2023
2211001,64022350,4,2023
2211001,64001160,4,2023
2211001,64046435,4,2023
2211001,64023756,4,2023
2211001,64082550,4,2023
2211001,64048110,4,2023
2211001,64048065,4,2023
2211001,64001370,4,2023
2211001,64049250,4,2023
2211001,64052010,4,2023
2211001,64002200,4,2023
2211001,64025100,4,2023
2211001,64076030,4,2023
2211001,64080110,4,2023
2211001,64001090,4,2023
2211001,64033660,4,2023
2211001,64049486,4,2023
2211001,64048110,4,2023
2211001,64059120,4,2023
2211001,64000090,4,2023
2211001,64049505,4,2023
2211001,64001160,4,2023
2211001,64002328,4,2023
2211001,64056440,4,2023
2211001,64015012,4,2023
2211001,64059070,4,2023
2211001,64052410,4,2023
2211001,64001360,4,2023
2211001,64001060,4,2023
2211001,64053130,4,2023
2211001,64022350,4,2023
2211001,64000030,4,2023
2211001,64049518,4,2023
2211001,64018500,4,2023
2211001,64053010,4,2023
2211001,64056530,4,2023
2211001,64049250,4,2023
2211001,64019230,4,2023
2211001,64048900,4,2023
2211001,64049590,4,2023
2211001,64002180,4,2023
2211001,64049494,4,2023
2211001,64049250,4,2023
2211001,64001230,4,2023
2211001,64049494,4,2023
2211001,64049190,4,2023
2211001,64052860,4,2023
2211001,64049610,4,2023
2211001,64051110,4,2023
2211001,64078215,4,2023
2211001,64003080,5,2023
2211001,64053120,5,2023
2211001,64001260,5,2023
2211001,64001030,5,2023
2211001,64033660,5,2023
2211001,64057165,5,2023
2211001,64009330,5,2023
2211001,64049815,5,2023
2211001,64049750,5,2023
2211001,64075600,5,2023
2211001,64084015,5,2023
2211001,64039480,5,2023
2211001,64036450,5,2023
2211001,64018000,5,2023
2211001,64020338,5,2023
2211001,64081040,5,2023
2211001,64018000,5,2023
2211001,64060080,5,2023
2211001,64066430,5,2023
2211001,64031050,5,2023
2211001,64034278,5,2023
2211001,64049514,5,2023
2211001,64057990,5,2023
2211001,64018060,5,2023
2211001,64016060,5,2023
2211001,64001270,5,2023
2211001,64049310,5,2023
2211001,64078370,5,2023
2211001,64019700,5,2023
2211001,64020720,5,2023
2211001,64099899,5,2023
2211001,64002200,5,2023
2211001,64019580,5,2023
2211001,64019630,5,2023
2211001,64048110,5,2023
2211001,64018000,5,2023
2211001,64011030,5,2023
2211001,64001370,5,2023
2211001,64000470,5,2023
2211001,64018290,5,2023
2211001,64049110,5,2023
2211001,64037304,5,2023
2211001,64012991,5,2023
2211001,64058308,5,2023
2211001,64019650,5,2023
2211001,64018030,5,2023
2211001,64048400,5,2023
2211001,64008260,5,2023
2211001,64017090,5,2023
2211001,64018520,5,2023
2211001,64001490,5,2023
2211001,64055400,5,2023
2211001,64027080,5,2023
2211001,64027970,5,2023
2211001,64066430,5,2023
2211001,64012780,5,2023
2211001,64025010,5,2023
2211001,64049630,5,2023
2211001,64048900,5,2023
2211001,64025520,5,2023
2211001,64049240,5,2023
2211001,64025440,5,2023
2211001,64001060,5,2023
2211001,64049310,5,2023
2211001,64046010,5,2023
2211001,64000110,5,2023
2211001,64003087,5,2023
2211001,64055080,5,2023
2211001,64003087,5,2023
2211001,64049110,5,2023
2211001,64022098,5,2023
2211001,64046010,5,2023
2211001,64046010,5,2023
2211001,64049548,5,2023
2211001,64003087,5,2023
2211001,64048152,5,2023
2211001,64049534,5,2023
2211001,64048400,5,2023
2211001,64020190,5,2023
2211001,64022350,5,2023
2211001,64091095,5,2023
2211001,64049280,5,2023
2211001,64048320,5,2023
2211001,64049130,5,2023
2211001,64056450,5,2023
2211001,64049534,5,2023
2211001,64049532,5,2023
2211001,64052465,5,2023
2211001,64049518,5,2023
2211001,64048250,5,2023
2211001,64000430,5,2023
2211001,64048110,5,2023
2211001,64014058,5,2023
2211001,64001610,5,2023
2211001,64049110,5,2023
2211001,64048350,5,2023
2211001,64039480,5,2023
2211001,64000310,5,2023
2211001,64049240,5,2023
2211001,64018550,5,2023
2211001,64000080,5,2023
2211001,64003200,5,2023
2211001,64040605,5,2023
2211001,64062005,5,2023
2211001,64001160,5,2023
2211001,64015030,5,2023
2211001,64078270,5,2023
2211001,64051120,5,2023
2211001,64049508,5,2023
2211001,64077971,6,2023
2211001,64084010,6,2023
2211001,64000020,6,2023
2211001,64090095,6,2023
2211001,64025520,6,2023
2211001,64022050,6,2023
2211001,64016096,6,2023
2211001,64006700,6,2023
2211001,64001210,6,2023
2211001,64000830,6,2023
2211001,64001160,6,2023
2211001,64002470,6,2023
2211001,64022145,6,2023
2211001,64000450,6,2023
2211001,64049010,6,2023
2211001,64078840,6,2023
2211001,64018500,6,2023
2211001,64002224,6,2023
2211001,64058060,6,2023
2211001,64077450,6,2023
2211001,64019368,6,2023
2211001,64049494,6,2023
2211001,64046010,6,2023
2211001,64016250,6,2023
2211001,64048900,6,2023
2211001,64048900,6,2023
2211001,64049280,6,2023
2211001,64076410,6,2023
2211001,64020260,6,2023
2211001,64078120,6,2023
2211001,64051090,6,2023
2211001,64076370,6,2023
2211001,64073650,6,2023
2211001,64019750,6,2023
2211001,64055370,6,2023
2211001,64071390,6,2023
2211001,64000050,6,2023
2211001,64031260,6,2023
2211001,64046700,6,2023
2211001,64077100,6,2023
2211001,64046010,6,2023
2211001,64027970,6,2023
2211001,64000210,6,2023
2211001,64039480,6,2023
2211001,64078080,6,2023
2211001,64058990,6,2023
2211001,64000110,6,2023
2211001,64017280,6,2023
2211001,64052345,6,2023
2211001,64012317,6,2023
2211001,64000240,6,2023
2211001,64006245,6,2023
2211001,64000110,6,2023
2211001,64001010,6,2023
2211001,64077017,6,2023
2211001,64049460,6,2023
2211001,64057105,6,2023
